point_id,latitude,longitude,lat_idx,lon_idx
5506,46.315614,-88.4433290000336,3158,4987
5507,46.315614,-88.4349960000336,3158,4988
5508,46.315614,-88.42666300003361,3158,4989
5509,46.315614,-88.41833000003362,3158,4990
5510,46.315614,-88.40999700003363,3158,4991
5511,46.315614,-88.40166400003363,3158,4992
5512,46.315614,-88.39333100003364,3158,4993
5513,46.315614,-88.38499800003365,3158,4994
5514,46.315614,-88.37666500003365,3158,4995
5515,46.315614,-88.36833200003366,3158,4996
5516,46.315614,-88.35999900003367,3158,4997
5517,46.315614,-88.35166600003367,3158,4998
5518,46.315614,-88.34333300003368,3158,4999
5519,46.315614,-88.33500000003369,3158,5000
5520,46.315614,-88.3266670000337,3158,5001
5521,46.315614,-88.3183340000337,3158,5002
5522,46.315614,-88.31000100003371,3158,5003
5523,46.315614,-88.30166800003371,3158,5004
5524,46.315614,-88.29333500003372,3158,5005
5525,46.315614,-88.28500200003373,3158,5006
5526,46.315614,-88.27666900003373,3158,5007
5527,46.315614,-88.26833600003374,3158,5008
5528,46.315614,-88.26000300003375,3158,5009
5529,46.315614,-88.25167000003376,3158,5010
5530,46.315614,-88.24333700003376,3158,5011
5531,46.315614,-88.23500400003377,3158,5012
5532,46.315614,-88.22667100003378,3158,5013
5533,46.315614,-88.21833800003378,3158,5014
5534,46.315614,-88.21000500003379,3158,5015
5535,46.315614,-88.2016720000338,3158,5016
5536,46.315614,-88.1933390000338,3158,5017
5537,46.315614,-88.18500600003381,3158,5018
5538,46.315614,-88.17667300003382,3158,5019
5539,46.315614,-88.16834000003382,3158,5020
5540,46.315614,-88.16000700003383,3158,5021
5541,46.315614,-88.15167400003384,3158,5022
5542,46.315614,-88.14334100003384,3158,5023
5543,46.315614,-88.13500800003385,3158,5024
5544,46.315614,-88.12667500003386,3158,5025
5545,46.315614,-88.11834200003386,3158,5026
5546,46.32394699999999,-90.0515980000323,3159,4794
5547,46.32394699999999,-90.0432650000323,3159,4795
5548,46.32394699999999,-90.03493200003231,3159,4796
5549,46.32394699999999,-90.02659900003232,3159,4797
5550,46.32394699999999,-90.01826600003233,3159,4798
5551,46.32394699999999,-90.00993300003233,3159,4799
5552,46.32394699999999,-90.00160000003234,3159,4800
5553,46.32394699999999,-89.99326700003235,3159,4801
5554,46.32394699999999,-89.98493400003235,3159,4802
5555,46.32394699999999,-89.97660100003236,3159,4803
5556,46.32394699999999,-89.96826800003237,3159,4804
5557,46.32394699999999,-89.95993500003237,3159,4805
5558,46.32394699999999,-89.95160200003238,3159,4806
5559,46.32394699999999,-89.94326900003239,3159,4807
5560,46.32394699999999,-89.9349360000324,3159,4808
5561,46.32394699999999,-89.9266030000324,3159,4809
5562,46.32394699999999,-89.91827000003241,3159,4810
5563,46.32394699999999,-89.90993700003241,3159,4811
5564,46.32394699999999,-89.90160400003242,3159,4812
5565,46.32394699999999,-89.89327100003243,3159,4813
5566,46.32394699999999,-89.88493800003243,3159,4814
5567,46.32394699999999,-89.87660500003244,3159,4815
5568,46.32394699999999,-89.86827200003245,3159,4816
5569,46.32394699999999,-89.85993900003245,3159,4817
5570,46.32394699999999,-89.85160600003246,3159,4818
5571,46.32394699999999,-89.84327300003247,3159,4819
5572,46.32394699999999,-89.83494000003247,3159,4820
5573,46.32394699999999,-89.82660700003248,3159,4821
5574,46.32394699999999,-89.81827400003249,3159,4822
5575,46.32394699999999,-89.8099410000325,3159,4823
5576,46.32394699999999,-89.8016080000325,3159,4824
5577,46.32394699999999,-89.79327500003251,3159,4825
5578,46.32394699999999,-89.78494200003252,3159,4826
5579,46.32394699999999,-89.77660900003252,3159,4827
5580,46.32394699999999,-89.76827600003253,3159,4828
5581,46.32394699999999,-89.75994300003254,3159,4829
5582,46.32394699999999,-89.75161000003254,3159,4830
5583,46.32394699999999,-89.74327700003255,3159,4831
5584,46.32394699999999,-89.73494400003256,3159,4832
5585,46.32394699999999,-89.72661100003256,3159,4833
5586,46.32394699999999,-89.71827800003257,3159,4834
5587,46.32394699999999,-89.70994500003258,3159,4835
5588,46.32394699999999,-89.70161200003258,3159,4836
5589,46.32394699999999,-89.69327900003259,3159,4837
5590,46.32394699999999,-89.6849460000326,3159,4838
5591,46.32394699999999,-89.6766130000326,3159,4839
5592,46.32394699999999,-89.66828000003261,3159,4840
5593,46.32394699999999,-89.65994700003262,3159,4841
5594,46.32394699999999,-89.65161400003262,3159,4842
5595,46.32394699999999,-89.64328100003263,3159,4843
5596,46.32394699999999,-89.63494800003264,3159,4844
5597,46.32394699999999,-89.62661500003264,3159,4845
5598,46.32394699999999,-89.61828200003265,3159,4846
5599,46.32394699999999,-89.60994900003266,3159,4847
5600,46.32394699999999,-89.60161600003266,3159,4848
5601,46.32394699999999,-89.59328300003267,3159,4849
5602,46.32394699999999,-89.58495000003268,3159,4850
5603,46.32394699999999,-89.57661700003268,3159,4851
5604,46.32394699999999,-89.56828400003269,3159,4852
5605,46.32394699999999,-89.5599510000327,3159,4853
5606,46.32394699999999,-89.5516180000327,3159,4854
5607,46.32394699999999,-89.54328500003271,3159,4855
5608,46.32394699999999,-89.53495200003272,3159,4856
5609,46.32394699999999,-89.52661900003272,3159,4857
5610,46.32394699999999,-89.51828600003273,3159,4858
5611,46.32394699999999,-89.50995300003274,3159,4859
5612,46.32394699999999,-89.50162000003274,3159,4860
5613,46.32394699999999,-89.49328700003275,3159,4861
5614,46.32394699999999,-89.48495400003276,3159,4862
5615,46.32394699999999,-89.47662100003276,3159,4863
5616,46.32394699999999,-89.46828800003277,3159,4864
5617,46.32394699999999,-89.45995500003278,3159,4865
5618,46.32394699999999,-89.45162200003278,3159,4866
5619,46.32394699999999,-89.44328900003279,3159,4867
5620,46.32394699999999,-89.4349560000328,3159,4868
5621,46.32394699999999,-89.4266230000328,3159,4869
5622,46.32394699999999,-89.41829000003281,3159,4870
5623,46.32394699999999,-89.40995700003282,3159,4871
5624,46.32394699999999,-89.40162400003283,3159,4872
5625,46.32394699999999,-89.39329100003283,3159,4873
5626,46.32394699999999,-89.38495800003284,3159,4874
5627,46.32394699999999,-89.37662500003285,3159,4875
5628,46.32394699999999,-89.36829200003285,3159,4876
5629,46.32394699999999,-89.35995900003286,3159,4877
5630,46.32394699999999,-89.35162600003287,3159,4878
5631,46.32394699999999,-89.34329300003287,3159,4879
5632,46.32394699999999,-89.33496000003288,3159,4880
5633,46.32394699999999,-89.32662700003289,3159,4881
5634,46.32394699999999,-89.31829400003289,3159,4882
5635,46.32394699999999,-89.3099610000329,3159,4883
5636,46.32394699999999,-89.3016280000329,3159,4884
5637,46.32394699999999,-89.29329500003291,3159,4885
5638,46.32394699999999,-89.28496200003292,3159,4886
5639,46.32394699999999,-89.27662900003293,3159,4887
5640,46.32394699999999,-89.26829600003293,3159,4888
5641,46.32394699999999,-89.25996300003294,3159,4889
5642,46.32394699999999,-89.25163000003295,3159,4890
5643,46.32394699999999,-89.24329700003295,3159,4891
5644,46.32394699999999,-89.23496400003296,3159,4892
5645,46.32394699999999,-89.22663100003297,3159,4893
5646,46.32394699999999,-89.21829800003297,3159,4894
5647,46.32394699999999,-89.20996500003298,3159,4895
5648,46.32394699999999,-89.20163200003299,3159,4896
5649,46.32394699999999,-89.193299000033,3159,4897
5650,46.32394699999999,-89.184966000033,3159,4898
5651,46.32394699999999,-89.17663300003301,3159,4899
5652,46.32394699999999,-89.16830000003301,3159,4900
5653,46.32394699999999,-89.15996700003302,3159,4901
5654,46.32394699999999,-89.15163400003303,3159,4902
5655,46.32394699999999,-89.14330100003303,3159,4903
5656,46.32394699999999,-89.13496800003304,3159,4904
5657,46.32394699999999,-89.12663500003305,3159,4905
5658,46.32394699999999,-89.11830200003305,3159,4906
5659,46.32394699999999,-89.10996900003306,3159,4907
5660,46.32394699999999,-89.10163600003307,3159,4908
5661,46.32394699999999,-89.09330300003307,3159,4909
5662,46.32394699999999,-89.08497000003308,3159,4910
5663,46.32394699999999,-89.07663700003309,3159,4911
5664,46.32394699999999,-89.0683040000331,3159,4912
5665,46.32394699999999,-89.0599710000331,3159,4913
5666,46.32394699999999,-89.05163800003311,3159,4914
5667,46.32394699999999,-89.04330500003311,3159,4915
5668,46.32394699999999,-89.03497200003312,3159,4916
5669,46.32394699999999,-89.02663900003313,3159,4917
5670,46.32394699999999,-89.01830600003314,3159,4918
5671,46.32394699999999,-89.00997300003314,3159,4919
5672,46.32394699999999,-89.00164000003315,3159,4920
5673,46.32394699999999,-88.99330700003316,3159,4921
5674,46.32394699999999,-88.98497400003316,3159,4922
5675,46.32394699999999,-88.97664100003317,3159,4923
5676,46.32394699999999,-88.96830800003318,3159,4924
5677,46.32394699999999,-88.95997500003318,3159,4925
5678,46.32394699999999,-88.95164200003319,3159,4926
5679,46.32394699999999,-88.9433090000332,3159,4927
5680,46.32394699999999,-88.9349760000332,3159,4928
5681,46.32394699999999,-88.92664300003321,3159,4929
5682,46.32394699999999,-88.91831000003322,3159,4930
5683,46.32394699999999,-88.90997700003322,3159,4931
5684,46.32394699999999,-88.90164400003323,3159,4932
5685,46.32394699999999,-88.89331100003324,3159,4933
5686,46.32394699999999,-88.88497800003324,3159,4934
5687,46.32394699999999,-88.87664500003325,3159,4935
5688,46.32394699999999,-88.86831200003326,3159,4936
5689,46.32394699999999,-88.85997900003326,3159,4937
5690,46.32394699999999,-88.85164600003327,3159,4938
5691,46.32394699999999,-88.84331300003328,3159,4939
5692,46.32394699999999,-88.83498000003328,3159,4940
5693,46.32394699999999,-88.82664700003329,3159,4941
5694,46.32394699999999,-88.8183140000333,3159,4942
5695,46.32394699999999,-88.8099810000333,3159,4943
5696,46.32394699999999,-88.80164800003331,3159,4944
5697,46.32394699999999,-88.79331500003332,3159,4945
5698,46.32394699999999,-88.78498200003332,3159,4946
5699,46.32394699999999,-88.77664900003333,3159,4947
5700,46.32394699999999,-88.76831600003334,3159,4948
5701,46.32394699999999,-88.75998300003334,3159,4949
5702,46.32394699999999,-88.75165000003335,3159,4950
5703,46.32394699999999,-88.74331700003336,3159,4951
5704,46.32394699999999,-88.73498400003336,3159,4952
5705,46.32394699999999,-88.72665100003337,3159,4953
5706,46.32394699999999,-88.71831800003338,3159,4954
5707,46.32394699999999,-88.70998500003338,3159,4955
5708,46.32394699999999,-88.70165200003339,3159,4956
5709,46.32394699999999,-88.6933190000334,3159,4957
5710,46.32394699999999,-88.6849860000334,3159,4958
5711,46.32394699999999,-88.67665300003341,3159,4959
5712,46.32394699999999,-88.66832000003342,3159,4960
5713,46.32394699999999,-88.65998700003342,3159,4961
5714,46.32394699999999,-88.65165400003343,3159,4962
5715,46.32394699999999,-88.64332100003344,3159,4963
5716,46.32394699999999,-88.63498800003345,3159,4964
5717,46.32394699999999,-88.62665500003345,3159,4965
5718,46.32394699999999,-88.61832200003346,3159,4966
5719,46.32394699999999,-88.60998900003347,3159,4967
5720,46.32394699999999,-88.60165600003347,3159,4968
5721,46.32394699999999,-88.59332300003348,3159,4969
5722,46.32394699999999,-88.58499000003349,3159,4970
5723,46.32394699999999,-88.57665700003349,3159,4971
5724,46.32394699999999,-88.5683240000335,3159,4972
5725,46.32394699999999,-88.5599910000335,3159,4973
5726,46.32394699999999,-88.55165800003351,3159,4974
5727,46.32394699999999,-88.54332500003352,3159,4975
5728,46.32394699999999,-88.53499200003353,3159,4976
5729,46.32394699999999,-88.52665900003353,3159,4977
5730,46.32394699999999,-88.51832600003354,3159,4978
5731,46.32394699999999,-88.50999300003355,3159,4979
5732,46.32394699999999,-88.50166000003355,3159,4980
5733,46.32394699999999,-88.49332700003356,3159,4981
5734,46.32394699999999,-88.48499400003357,3159,4982
5735,46.32394699999999,-88.47666100003357,3159,4983
5736,46.32394699999999,-88.46832800003358,3159,4984
5737,46.32394699999999,-88.45999500003359,3159,4985
5738,46.32394699999999,-88.4516620000336,3159,4986
5739,46.32394699999999,-88.4433290000336,3159,4987
5740,46.32394699999999,-88.4349960000336,3159,4988
5741,46.32394699999999,-88.42666300003361,3159,4989
5742,46.32394699999999,-88.41833000003362,3159,4990
5743,46.32394699999999,-88.40999700003363,3159,4991
5744,46.32394699999999,-88.40166400003363,3159,4992
5745,46.32394699999999,-88.39333100003364,3159,4993
5746,46.32394699999999,-88.38499800003365,3159,4994
5747,46.32394699999999,-88.37666500003365,3159,4995
5748,46.32394699999999,-88.36833200003366,3159,4996
5749,46.32394699999999,-88.35999900003367,3159,4997
5750,46.32394699999999,-88.35166600003367,3159,4998
5751,46.32394699999999,-88.34333300003368,3159,4999
5752,46.32394699999999,-88.33500000003369,3159,5000
5753,46.32394699999999,-88.3266670000337,3159,5001
5754,46.32394699999999,-88.3183340000337,3159,5002
5755,46.32394699999999,-88.31000100003371,3159,5003
5756,46.32394699999999,-88.30166800003371,3159,5004
5757,46.32394699999999,-88.29333500003372,3159,5005
5758,46.32394699999999,-88.28500200003373,3159,5006
5759,46.32394699999999,-88.27666900003373,3159,5007
5760,46.32394699999999,-88.26833600003374,3159,5008
5761,46.32394699999999,-88.26000300003375,3159,5009
5762,46.32394699999999,-88.25167000003376,3159,5010
5763,46.32394699999999,-88.24333700003376,3159,5011
5764,46.32394699999999,-88.23500400003377,3159,5012
5765,46.32394699999999,-88.22667100003378,3159,5013
5766,46.32394699999999,-88.21833800003378,3159,5014
5767,46.32394699999999,-88.21000500003379,3159,5015
5768,46.32394699999999,-88.2016720000338,3159,5016
5769,46.32394699999999,-88.1933390000338,3159,5017
5770,46.32394699999999,-88.18500600003381,3159,5018
5771,46.32394699999999,-88.17667300003382,3159,5019
5772,46.32394699999999,-88.16834000003382,3159,5020
5773,46.32394699999999,-88.16000700003383,3159,5021
5774,46.32394699999999,-88.15167400003384,3159,5022
5775,46.32394699999999,-88.14334100003384,3159,5023
5776,46.32394699999999,-88.13500800003385,3159,5024
5777,46.32394699999999,-88.12667500003386,3159,5025
5778,46.32394699999999,-88.11834200003386,3159,5026
5779,46.33228,-90.09326300003227,3160,4789
5780,46.33228,-90.08493000003227,3160,4790
5781,46.33228,-90.07659700003228,3160,4791
5782,46.33228,-90.06826400003229,3160,4792
5783,46.33228,-90.0599310000323,3160,4793
5784,46.33228,-90.0515980000323,3160,4794
5785,46.33228,-90.0432650000323,3160,4795
5786,46.33228,-90.03493200003231,3160,4796
5787,46.33228,-90.02659900003232,3160,4797
5788,46.33228,-90.01826600003233,3160,4798
5789,46.33228,-90.00993300003233,3160,4799
5790,46.33228,-90.00160000003234,3160,4800
5791,46.33228,-89.99326700003235,3160,4801
5792,46.33228,-89.98493400003235,3160,4802
5793,46.33228,-89.97660100003236,3160,4803
5794,46.33228,-89.96826800003237,3160,4804
5795,46.33228,-89.95993500003237,3160,4805
5796,46.33228,-89.95160200003238,3160,4806
5797,46.33228,-89.94326900003239,3160,4807
5798,46.33228,-89.9349360000324,3160,4808
5799,46.33228,-89.9266030000324,3160,4809
5800,46.33228,-89.91827000003241,3160,4810
5801,46.33228,-89.90993700003241,3160,4811
5802,46.33228,-89.90160400003242,3160,4812
5803,46.33228,-89.89327100003243,3160,4813
5804,46.33228,-89.88493800003243,3160,4814
5805,46.33228,-89.87660500003244,3160,4815
5806,46.33228,-89.86827200003245,3160,4816
5807,46.33228,-89.85993900003245,3160,4817
5808,46.33228,-89.85160600003246,3160,4818
5809,46.33228,-89.84327300003247,3160,4819
5810,46.33228,-89.83494000003247,3160,4820
5811,46.33228,-89.82660700003248,3160,4821
5812,46.33228,-89.81827400003249,3160,4822
5813,46.33228,-89.8099410000325,3160,4823
5814,46.33228,-89.8016080000325,3160,4824
5815,46.33228,-89.79327500003251,3160,4825
5816,46.33228,-89.78494200003252,3160,4826
5817,46.33228,-89.77660900003252,3160,4827
5818,46.33228,-89.76827600003253,3160,4828
5819,46.33228,-89.75994300003254,3160,4829
5820,46.33228,-89.75161000003254,3160,4830
5821,46.33228,-89.74327700003255,3160,4831
5822,46.33228,-89.73494400003256,3160,4832
5823,46.33228,-89.72661100003256,3160,4833
5824,46.33228,-89.71827800003257,3160,4834
5825,46.33228,-89.70994500003258,3160,4835
5826,46.33228,-89.70161200003258,3160,4836
5827,46.33228,-89.69327900003259,3160,4837
5828,46.33228,-89.6849460000326,3160,4838
5829,46.33228,-89.6766130000326,3160,4839
5830,46.33228,-89.66828000003261,3160,4840
5831,46.33228,-89.65994700003262,3160,4841
5832,46.33228,-89.65161400003262,3160,4842
5833,46.33228,-89.64328100003263,3160,4843
5834,46.33228,-89.63494800003264,3160,4844
5835,46.33228,-89.62661500003264,3160,4845
5836,46.33228,-89.61828200003265,3160,4846
5837,46.33228,-89.60994900003266,3160,4847
5838,46.33228,-89.60161600003266,3160,4848
5839,46.33228,-89.59328300003267,3160,4849
5840,46.33228,-89.58495000003268,3160,4850
5841,46.33228,-89.57661700003268,3160,4851
5842,46.33228,-89.56828400003269,3160,4852
5843,46.33228,-89.5599510000327,3160,4853
5844,46.33228,-89.5516180000327,3160,4854
5845,46.33228,-89.54328500003271,3160,4855
5846,46.33228,-89.53495200003272,3160,4856
5847,46.33228,-89.52661900003272,3160,4857
5848,46.33228,-89.51828600003273,3160,4858
5849,46.33228,-89.50995300003274,3160,4859
5850,46.33228,-89.50162000003274,3160,4860
5851,46.33228,-89.49328700003275,3160,4861
5852,46.33228,-89.48495400003276,3160,4862
5853,46.33228,-89.47662100003276,3160,4863
5854,46.33228,-89.46828800003277,3160,4864
5855,46.33228,-89.45995500003278,3160,4865
5856,46.33228,-89.45162200003278,3160,4866
5857,46.33228,-89.44328900003279,3160,4867
5858,46.33228,-89.4349560000328,3160,4868
5859,46.33228,-89.4266230000328,3160,4869
5860,46.33228,-89.41829000003281,3160,4870
5861,46.33228,-89.40995700003282,3160,4871
5862,46.33228,-89.40162400003283,3160,4872
5863,46.33228,-89.39329100003283,3160,4873
5864,46.33228,-89.38495800003284,3160,4874
5865,46.33228,-89.37662500003285,3160,4875
5866,46.33228,-89.36829200003285,3160,4876
5867,46.33228,-89.35995900003286,3160,4877
5868,46.33228,-89.35162600003287,3160,4878
5869,46.33228,-89.34329300003287,3160,4879
5870,46.33228,-89.33496000003288,3160,4880
5871,46.33228,-89.32662700003289,3160,4881
5872,46.33228,-89.31829400003289,3160,4882
5873,46.33228,-89.3099610000329,3160,4883
5874,46.33228,-89.3016280000329,3160,4884
5875,46.33228,-89.29329500003291,3160,4885
5876,46.33228,-89.28496200003292,3160,4886
5877,46.33228,-89.27662900003293,3160,4887
5878,46.33228,-89.26829600003293,3160,4888
5879,46.33228,-89.25996300003294,3160,4889
5880,46.33228,-89.25163000003295,3160,4890
5881,46.33228,-89.24329700003295,3160,4891
5882,46.33228,-89.23496400003296,3160,4892
5883,46.33228,-89.22663100003297,3160,4893
5884,46.33228,-89.21829800003297,3160,4894
5885,46.33228,-89.20996500003298,3160,4895
5886,46.33228,-89.20163200003299,3160,4896
5887,46.33228,-89.193299000033,3160,4897
5888,46.33228,-89.184966000033,3160,4898
5889,46.33228,-89.17663300003301,3160,4899
5890,46.33228,-89.16830000003301,3160,4900
5891,46.33228,-89.15996700003302,3160,4901
5892,46.33228,-89.15163400003303,3160,4902
5893,46.33228,-89.14330100003303,3160,4903
5894,46.33228,-89.13496800003304,3160,4904
5895,46.33228,-89.12663500003305,3160,4905
5896,46.33228,-89.11830200003305,3160,4906
5897,46.33228,-89.10996900003306,3160,4907
5898,46.33228,-89.10163600003307,3160,4908
5899,46.33228,-89.09330300003307,3160,4909
5900,46.33228,-89.08497000003308,3160,4910
5901,46.33228,-89.07663700003309,3160,4911
5902,46.33228,-89.0683040000331,3160,4912
5903,46.33228,-89.0599710000331,3160,4913
5904,46.33228,-89.05163800003311,3160,4914
5905,46.33228,-89.04330500003311,3160,4915
5906,46.33228,-89.03497200003312,3160,4916
5907,46.33228,-89.02663900003313,3160,4917
5908,46.33228,-89.01830600003314,3160,4918
5909,46.33228,-89.00997300003314,3160,4919
5910,46.33228,-89.00164000003315,3160,4920
5911,46.33228,-88.99330700003316,3160,4921
5912,46.33228,-88.98497400003316,3160,4922
5913,46.33228,-88.97664100003317,3160,4923
5914,46.33228,-88.96830800003318,3160,4924
5915,46.33228,-88.95997500003318,3160,4925
5916,46.33228,-88.95164200003319,3160,4926
5917,46.33228,-88.9433090000332,3160,4927
5918,46.33228,-88.9349760000332,3160,4928
5919,46.33228,-88.92664300003321,3160,4929
5920,46.33228,-88.91831000003322,3160,4930
5921,46.33228,-88.90997700003322,3160,4931
5922,46.33228,-88.90164400003323,3160,4932
5923,46.33228,-88.89331100003324,3160,4933
5924,46.33228,-88.88497800003324,3160,4934
5925,46.33228,-88.87664500003325,3160,4935
5926,46.33228,-88.86831200003326,3160,4936
5927,46.33228,-88.85997900003326,3160,4937
5928,46.33228,-88.85164600003327,3160,4938
5929,46.33228,-88.84331300003328,3160,4939
5930,46.33228,-88.83498000003328,3160,4940
5931,46.33228,-88.82664700003329,3160,4941
5932,46.33228,-88.8183140000333,3160,4942
5933,46.33228,-88.8099810000333,3160,4943
5934,46.33228,-88.80164800003331,3160,4944
5935,46.33228,-88.79331500003332,3160,4945
5936,46.33228,-88.78498200003332,3160,4946
5937,46.33228,-88.77664900003333,3160,4947
5938,46.33228,-88.76831600003334,3160,4948
5939,46.33228,-88.75998300003334,3160,4949
5940,46.33228,-88.75165000003335,3160,4950
5941,46.33228,-88.74331700003336,3160,4951
5942,46.33228,-88.73498400003336,3160,4952
5943,46.33228,-88.72665100003337,3160,4953
5944,46.33228,-88.71831800003338,3160,4954
5945,46.33228,-88.70998500003338,3160,4955
5946,46.33228,-88.70165200003339,3160,4956
5947,46.33228,-88.6933190000334,3160,4957
5948,46.33228,-88.6849860000334,3160,4958
5949,46.33228,-88.67665300003341,3160,4959
5950,46.33228,-88.66832000003342,3160,4960
5951,46.33228,-88.65998700003342,3160,4961
5952,46.33228,-88.65165400003343,3160,4962
5953,46.33228,-88.64332100003344,3160,4963
5954,46.33228,-88.63498800003345,3160,4964
5955,46.33228,-88.62665500003345,3160,4965
5956,46.33228,-88.61832200003346,3160,4966
5957,46.33228,-88.60998900003347,3160,4967
5958,46.33228,-88.60165600003347,3160,4968
5959,46.33228,-88.59332300003348,3160,4969
5960,46.33228,-88.58499000003349,3160,4970
5961,46.33228,-88.57665700003349,3160,4971
5962,46.33228,-88.5683240000335,3160,4972
5963,46.33228,-88.5599910000335,3160,4973
5964,46.33228,-88.55165800003351,3160,4974
5965,46.33228,-88.54332500003352,3160,4975
5966,46.33228,-88.53499200003353,3160,4976
5967,46.33228,-88.52665900003353,3160,4977
5968,46.33228,-88.51832600003354,3160,4978
5969,46.33228,-88.50999300003355,3160,4979
5970,46.33228,-88.50166000003355,3160,4980
5971,46.33228,-88.49332700003356,3160,4981
5972,46.33228,-88.48499400003357,3160,4982
5973,46.33228,-88.47666100003357,3160,4983
5974,46.33228,-88.46832800003358,3160,4984
5975,46.33228,-88.45999500003359,3160,4985
5976,46.33228,-88.4516620000336,3160,4986
5977,46.33228,-88.4433290000336,3160,4987
5978,46.33228,-88.4349960000336,3160,4988
5979,46.33228,-88.42666300003361,3160,4989
5980,46.33228,-88.41833000003362,3160,4990
5981,46.33228,-88.40999700003363,3160,4991
5982,46.33228,-88.40166400003363,3160,4992
5983,46.33228,-88.39333100003364,3160,4993
5984,46.33228,-88.38499800003365,3160,4994
5985,46.33228,-88.37666500003365,3160,4995
5986,46.33228,-88.36833200003366,3160,4996
5987,46.33228,-88.35999900003367,3160,4997
5988,46.33228,-88.35166600003367,3160,4998
5989,46.33228,-88.34333300003368,3160,4999
5990,46.33228,-88.33500000003369,3160,5000
5991,46.33228,-88.3266670000337,3160,5001
5992,46.33228,-88.3183340000337,3160,5002
5993,46.33228,-88.31000100003371,3160,5003
5994,46.33228,-88.30166800003371,3160,5004
5995,46.33228,-88.29333500003372,3160,5005
5996,46.33228,-88.28500200003373,3160,5006
5997,46.33228,-88.27666900003373,3160,5007
5998,46.33228,-88.26833600003374,3160,5008
5999,46.33228,-88.26000300003375,3160,5009
6000,46.33228,-88.25167000003376,3160,5010
6001,46.33228,-88.24333700003376,3160,5011
6002,46.33228,-88.23500400003377,3160,5012
6003,46.33228,-88.22667100003378,3160,5013
6004,46.33228,-88.21833800003378,3160,5014
6005,46.33228,-88.21000500003379,3160,5015
6006,46.33228,-88.2016720000338,3160,5016
6007,46.33228,-88.1933390000338,3160,5017
6008,46.33228,-88.18500600003381,3160,5018
6009,46.33228,-88.17667300003382,3160,5019
6010,46.33228,-88.16834000003382,3160,5020
6011,46.33228,-88.16000700003383,3160,5021
6012,46.33228,-88.15167400003384,3160,5022
6013,46.33228,-88.14334100003384,3160,5023
6014,46.33228,-88.13500800003385,3160,5024
6015,46.33228,-88.12667500003386,3160,5025
6016,46.33228,-88.11834200003386,3160,5026
6017,46.34061299999999,-90.11826200003225,3161,4786
6018,46.34061299999999,-90.10992900003225,3161,4787
6019,46.34061299999999,-90.10159600003226,3161,4788
6020,46.34061299999999,-90.09326300003227,3161,4789
6021,46.34061299999999,-90.08493000003227,3161,4790
6022,46.34061299999999,-90.07659700003228,3161,4791
6023,46.34061299999999,-90.06826400003229,3161,4792
6024,46.34061299999999,-90.0599310000323,3161,4793
6025,46.34061299999999,-90.0515980000323,3161,4794
6026,46.34061299999999,-90.0432650000323,3161,4795
6027,46.34061299999999,-90.03493200003231,3161,4796
6028,46.34061299999999,-90.02659900003232,3161,4797
6029,46.34061299999999,-90.01826600003233,3161,4798
6030,46.34061299999999,-90.00993300003233,3161,4799
6031,46.34061299999999,-90.00160000003234,3161,4800
6032,46.34061299999999,-89.99326700003235,3161,4801
6033,46.34061299999999,-89.98493400003235,3161,4802
6034,46.34061299999999,-89.97660100003236,3161,4803
6035,46.34061299999999,-89.96826800003237,3161,4804
6036,46.34061299999999,-89.95993500003237,3161,4805
6037,46.34061299999999,-89.95160200003238,3161,4806
6038,46.34061299999999,-89.94326900003239,3161,4807
6039,46.34061299999999,-89.9349360000324,3161,4808
6040,46.34061299999999,-89.9266030000324,3161,4809
6041,46.34061299999999,-89.91827000003241,3161,4810
6042,46.34061299999999,-89.90993700003241,3161,4811
6043,46.34061299999999,-89.90160400003242,3161,4812
6044,46.34061299999999,-89.89327100003243,3161,4813
6045,46.34061299999999,-89.88493800003243,3161,4814
6046,46.34061299999999,-89.87660500003244,3161,4815
6047,46.34061299999999,-89.86827200003245,3161,4816
6048,46.34061299999999,-89.85993900003245,3161,4817
6049,46.34061299999999,-89.85160600003246,3161,4818
6050,46.34061299999999,-89.84327300003247,3161,4819
6051,46.34061299999999,-89.83494000003247,3161,4820
6052,46.34061299999999,-89.82660700003248,3161,4821
6053,46.34061299999999,-89.81827400003249,3161,4822
6054,46.34061299999999,-89.8099410000325,3161,4823
6055,46.34061299999999,-89.8016080000325,3161,4824
6056,46.34061299999999,-89.79327500003251,3161,4825
6057,46.34061299999999,-89.78494200003252,3161,4826
6058,46.34061299999999,-89.77660900003252,3161,4827
6059,46.34061299999999,-89.76827600003253,3161,4828
6060,46.34061299999999,-89.75994300003254,3161,4829
6061,46.34061299999999,-89.75161000003254,3161,4830
6062,46.34061299999999,-89.74327700003255,3161,4831
6063,46.34061299999999,-89.73494400003256,3161,4832
6064,46.34061299999999,-89.72661100003256,3161,4833
6065,46.34061299999999,-89.71827800003257,3161,4834
6066,46.34061299999999,-89.70994500003258,3161,4835
6067,46.34061299999999,-89.70161200003258,3161,4836
6068,46.34061299999999,-89.69327900003259,3161,4837
6069,46.34061299999999,-89.6849460000326,3161,4838
6070,46.34061299999999,-89.6766130000326,3161,4839
6071,46.34061299999999,-89.66828000003261,3161,4840
6072,46.34061299999999,-89.65994700003262,3161,4841
6073,46.34061299999999,-89.65161400003262,3161,4842
6074,46.34061299999999,-89.64328100003263,3161,4843
